publishTime,startTime,generation_forecast,generation_actual,forecast_horizon_hours,error,abs_error,rel_error,hour
2024-01-24 09:30:00+00:00,2024-01-25 12:00:00+00:00,14940,12824,26.5,2116,2116,16.500311915159077,12
2024-01-24 09:30:00+00:00,2024-01-25 13:00:00+00:00,15467,13605,27.5,1862,1862,13.68614479970599,13
2024-01-24 09:30:00+00:00,2024-01-25 14:00:00+00:00,15711,13819,28.5,1892,1892,13.691294594399018,14
2024-01-24 09:30:00+00:00,2024-01-25 15:00:00+00:00,15927,13601,29.5,2326,2326,17.101683699727964,15
2024-01-24 09:30:00+00:00,2024-01-25 16:00:00+00:00,16307,14202,30.5,2105,2105,14.821856076608928,16
2024-01-24 09:30:00+00:00,2024-01-25 17:00:00+00:00,16696,14242,31.5,2454,2454,17.230726021626175,17
2024-01-24 09:30:00+00:00,2024-01-25 18:00:00+00:00,17053,14704,32.5,2349,2349,15.975244831338411,18
2024-01-24 09:30:00+00:00,2024-01-25 19:00:00+00:00,17477,14109,33.5,3368,3368,23.871287830462826,19
2024-01-24 09:30:00+00:00,2024-01-25 20:00:00+00:00,17878,14402,34.5,3476,3476,24.135536731009584,20
2024-01-24 09:30:00+00:00,2024-01-25 21:00:00+00:00,18224,14506,35.5,3718,3718,25.630773473045636,21
2024-01-24 09:30:00+00:00,2024-01-25 22:00:00+00:00,18548,14593,36.5,3955,3955,27.102035222366887,22
2024-01-24 09:30:00+00:00,2024-01-25 23:00:00+00:00,18807,14478,37.5,4329,4329,29.90053874844592,23
2024-01-24 09:30:00+00:00,2024-01-26 00:00:00+00:00,19011,14317,38.5,4694,4694,32.78619822588531,0
2024-01-24 09:30:00+00:00,2024-01-26 01:00:00+00:00,19006,14422,39.5,4584,4584,31.78477326307031,1
2024-01-24 09:30:00+00:00,2024-01-26 02:00:00+00:00,18930,14316,40.5,4614,4614,32.22967309304275,2
2024-01-24 09:30:00+00:00,2024-01-26 03:00:00+00:00,18848,14523,41.5,4325,4325,29.780348412862356,3
2024-01-24 09:30:00+00:00,2024-01-26 04:00:00+00:00,18979,14632,42.5,4347,4347,29.70885729907053,4
2024-01-24 09:30:00+00:00,2024-01-26 05:00:00+00:00,19040,14692,43.5,4348,4348,29.594337054179142,5
2024-01-24 09:30:00+00:00,2024-01-26 06:00:00+00:00,19074,14547,44.5,4527,4527,31.119818519282326,6
2024-01-24 09:30:00+00:00,2024-01-26 07:00:00+00:00,18890,14603,45.5,4287,4287,29.356981442169417,7
2024-01-24 09:30:00+00:00,2024-01-26 08:00:00+00:00,18609,14722,46.5,3887,3887,26.402662681700857,8
2024-01-24 09:30:00+00:00,2024-01-26 09:00:00+00:00,18255,14620,47.5,3635,3635,24.863201094391243,9
2024-01-24 07:30:00+00:00,2024-01-24 21:00:00+00:00,10976,10361,13.5,615,615,5.935720490300164,21
2024-01-24 07:30:00+00:00,2024-01-24 22:00:00+00:00,9868,9429,14.5,439,439,4.655848976561671,22
2024-01-24 07:30:00+00:00,2024-01-24 23:00:00+00:00,8798,8380,15.5,418,418,4.988066825775657,23
2024-01-24 07:30:00+00:00,2024-01-25 00:00:00+00:00,7890,7512,16.5,378,378,5.031948881789138,0
2024-01-24 07:30:00+00:00,2024-01-25 01:00:00+00:00,7038,6910,17.5,128,128,1.8523878437047756,1
2024-01-24 07:30:00+00:00,2024-01-25 02:00:00+00:00,6333,6321,18.5,12,12,0.18984337921214997,2
2024-01-24 07:30:00+00:00,2024-01-25 03:00:00+00:00,5970,6055,19.5,-85,85,1.4037985136251032,3
2024-01-24 07:30:00+00:00,2024-01-25 04:00:00+00:00,5702,6007,20.5,-305,305,5.0774096886965205,4
2024-01-24 07:30:00+00:00,2024-01-25 05:00:00+00:00,5817,6135,21.5,-318,318,5.183374083129584,5
2024-01-24 07:30:00+00:00,2024-01-25 06:00:00+00:00,6198,6573,22.5,-375,375,5.70515746234596,6
2024-01-24 07:30:00+00:00,2024-01-25 07:00:00+00:00,7109,7496,23.5,-387,387,5.162753468516542,7
2024-01-24 07:30:00+00:00,2024-01-25 08:00:00+00:00,8387,8529,24.5,-142,142,1.6649079610739828,8
2024-01-24 07:30:00+00:00,2024-01-25 09:00:00+00:00,10254,10362,25.5,-108,108,1.0422698320787493,9
2024-01-24 07:30:00+00:00,2024-01-25 10:00:00+00:00,12101,11463,26.5,638,638,5.565733228648695,10
2024-01-24 07:30:00+00:00,2024-01-25 11:00:00+00:00,13764,12490,27.5,1274,1274,10.200160128102482,11
2024-01-24 07:30:00+00:00,2024-01-25 12:00:00+00:00,14939,12824,28.5,2115,2115,16.49251403618216,12
2024-01-24 07:30:00+00:00,2024-01-25 13:00:00+00:00,15466,13605,29.5,1861,1861,13.678794560823226,13
2024-01-24 07:30:00+00:00,2024-01-25 14:00:00+00:00,15710,13819,30.5,1891,1891,13.684058180765613,14
2024-01-24 07:30:00+00:00,2024-01-25 15:00:00+00:00,15927,13601,31.5,2326,2326,17.101683699727964,15
2024-01-24 07:30:00+00:00,2024-01-25 16:00:00+00:00,16306,14202,32.5,2104,2104,14.814814814814813,16
2024-01-24 07:30:00+00:00,2024-01-25 17:00:00+00:00,16695,14242,33.5,2453,2453,17.22370453587979,17
2024-01-24 07:30:00+00:00,2024-01-25 18:00:00+00:00,17054,14704,34.5,2350,2350,15.982045701849836,18
2024-01-24 07:30:00+00:00,2024-01-25 19:00:00+00:00,17476,14109,35.5,3367,3367,23.864200155928838,19
2024-01-24 07:30:00+00:00,2024-01-25 20:00:00+00:00,17877,14402,36.5,3475,3475,24.12859325093737,20
2024-01-24 07:30:00+00:00,2024-01-25 21:00:00+00:00,18224,14506,37.5,3718,3718,25.630773473045636,21
2024-01-24 07:30:00+00:00,2024-01-25 22:00:00+00:00,18548,14593,38.5,3955,3955,27.102035222366887,22
2024-01-24 07:30:00+00:00,2024-01-25 23:00:00+00:00,18807,14478,39.5,4329,4329,29.90053874844592,23
2024-01-24 07:30:00+00:00,2024-01-26 00:00:00+00:00,19011,14317,40.5,4694,4694,32.78619822588531,0
2024-01-24 07:30:00+00:00,2024-01-26 01:00:00+00:00,19006,14422,41.5,4584,4584,31.78477326307031,1
2024-01-24 07:30:00+00:00,2024-01-26 02:00:00+00:00,18930,14316,42.5,4614,4614,32.22967309304275,2
2024-01-24 07:30:00+00:00,2024-01-26 03:00:00+00:00,18848,14523,43.5,4325,4325,29.780348412862356,3
2024-01-24 07:30:00+00:00,2024-01-26 04:00:00+00:00,18979,14632,44.5,4347,4347,29.70885729907053,4
2024-01-24 07:30:00+00:00,2024-01-26 05:00:00+00:00,19040,14692,45.5,4348,4348,29.594337054179142,5
2024-01-24 07:30:00+00:00,2024-01-26 06:00:00+00:00,19073,14547,46.5,4526,4526,31.112944249673475,6
2024-01-24 07:30:00+00:00,2024-01-26 07:00:00+00:00,18890,14603,47.5,4287,4287,29.356981442169417,7
2024-01-24 04:30:00+00:00,2024-01-24 21:00:00+00:00,11087,10361,16.5,726,726,7.007045651964096,21
2024-01-24 04:30:00+00:00,2024-01-24 22:00:00+00:00,9901,9429,17.5,472,472,5.00583306819387,22
2024-01-24 04:30:00+00:00,2024-01-24 23:00:00+00:00,8748,8380,18.5,368,368,4.391408114558472,23
2024-01-24 04:30:00+00:00,2024-01-25 00:00:00+00:00,7887,7512,19.5,375,375,4.992012779552716,0
2024-01-24 04:30:00+00:00,2024-01-25 01:00:00+00:00,7083,6910,20.5,173,173,2.5036179450072362,1
2024-01-24 04:30:00+00:00,2024-01-25 02:00:00+00:00,6366,6321,21.5,45,45,0.7119126720455624,2
2024-01-24 04:30:00+00:00,2024-01-25 03:00:00+00:00,5986,6055,22.5,-69,69,1.139554087530966,3
2024-01-24 04:30:00+00:00,2024-01-25 04:00:00+00:00,5771,6007,23.5,-236,236,3.9287497919094387,4
2024-01-24 04:30:00+00:00,2024-01-25 05:00:00+00:00,5858,6135,24.5,-277,277,4.515077424612877,5
2024-01-24 04:30:00+00:00,2024-01-25 06:00:00+00:00,6420,6573,25.5,-153,153,2.327704244637152,6
2024-01-24 04:30:00+00:00,2024-01-25 07:00:00+00:00,7349,7496,26.5,-147,147,1.9610458911419424,7
2024-01-24 04:30:00+00:00,2024-01-25 08:00:00+00:00,8790,8529,27.5,261,261,3.060147731269786,8
2024-01-24 04:30:00+00:00,2024-01-25 09:00:00+00:00,10727,10362,28.5,365,365,3.5224860065624397,9
2024-01-24 04:30:00+00:00,2024-01-25 10:00:00+00:00,12396,11463,29.5,933,933,8.13923056791416,10
2024-01-24 04:30:00+00:00,2024-01-25 11:00:00+00:00,14148,12490,30.5,1658,1658,13.274619695756606,11
2024-01-24 04:30:00+00:00,2024-01-25 12:00:00+00:00,15516,12824,31.5,2692,2692,20.991890205864006,12
2024-01-24 04:30:00+00:00,2024-01-25 13:00:00+00:00,15966,13605,32.5,2361,2361,17.35391400220507,13
2024-01-24 04:30:00+00:00,2024-01-25 14:00:00+00:00,16218,13819,33.5,2399,2399,17.36015630653448,14
2024-01-24 04:30:00+00:00,2024-01-25 15:00:00+00:00,16451,13601,34.5,2850,2850,20.95434159252996,15
2024-01-24 04:30:00+00:00,2024-01-25 16:00:00+00:00,16577,14202,35.5,2375,2375,16.722996761019573,16
2024-01-24 04:30:00+00:00,2024-01-25 17:00:00+00:00,16869,14242,36.5,2627,2627,18.445443055750594,17
2024-01-24 04:30:00+00:00,2024-01-25 18:00:00+00:00,17105,14704,37.5,2401,2401,16.328890097932536,18
2024-01-24 04:30:00+00:00,2024-01-25 19:00:00+00:00,17533,14109,38.5,3424,3424,24.26819760436601,19
2024-01-24 04:30:00+00:00,2024-01-25 20:00:00+00:00,17913,14402,39.5,3511,3511,24.37855853353701,20
2024-01-24 04:30:00+00:00,2024-01-25 21:00:00+00:00,18231,14506,40.5,3725,3725,25.679029367158417,21
2024-01-24 04:30:00+00:00,2024-01-25 22:00:00+00:00,18573,14593,41.5,3980,3980,27.273350236414718,22
2024-01-24 04:30:00+00:00,2024-01-25 23:00:00+00:00,18788,14478,42.5,4310,4310,29.76930515264539,23
2024-01-24 04:30:00+00:00,2024-01-26 00:00:00+00:00,18983,14317,43.5,4666,4666,32.59062652790389,0
2024-01-24 04:30:00+00:00,2024-01-26 01:00:00+00:00,18986,14422,44.5,4564,4564,31.64609624185272,1
2024-01-24 04:30:00+00:00,2024-01-26 02:00:00+00:00,18959,14316,45.5,4643,4643,32.432243643475836,2
2024-01-24 04:30:00+00:00,2024-01-26 03:00:00+00:00,18902,14523,46.5,4379,4379,30.15217241616746,3
2024-01-24 04:30:00+00:00,2024-01-26 04:00:00+00:00,18982,14632,47.5,4350,4350,29.729360306178236,4
2024-01-24 02:30:00+00:00,2024-01-24 21:00:00+00:00,11090,10361,18.5,729,729,7.036000386063121,21
2024-01-24 02:30:00+00:00,2024-01-24 22:00:00+00:00,9903,9429,19.5,474,474,5.027044225262488,22
2024-01-24 02:30:00+00:00,2024-01-24 23:00:00+00:00,8751,8380,20.5,371,371,4.427207637231503,23
2024-01-24 02:30:00+00:00,2024-01-25 00:00:00+00:00,7893,7512,21.5,381,381,5.071884984025559,0
2024-01-24 02:30:00+00:00,2024-01-25 01:00:00+00:00,7084,6910,22.5,174,174,2.5180897250361793,1
2024-01-24 02:30:00+00:00,2024-01-25 02:00:00+00:00,6367,6321,23.5,46,46,0.727732953646575,2
2024-01-24 02:30:00+00:00,2024-01-25 03:00:00+00:00,5992,6055,24.5,-63,63,1.0404624277456647,3
2024-01-24 02:30:00+00:00,2024-01-25 04:00:00+00:00,5768,6007,25.5,-239,239,3.9786915265523555,4
2024-01-24 02:30:00+00:00,2024-01-25 05:00:00+00:00,5854,6135,26.5,-281,281,4.5802770986145065,5
2024-01-24 02:30:00+00:00,2024-01-25 06:00:00+00:00,6417,6573,27.5,-156,156,2.3733455043359197,6
2024-01-24 02:30:00+00:00,2024-01-25 07:00:00+00:00,7340,7496,28.5,-156,156,2.08110992529349,7
2024-01-24 02:30:00+00:00,2024-01-25 08:00:00+00:00,8786,8529,29.5,257,257,3.0132489154648843,8
2024-01-24 02:30:00+00:00,2024-01-25 09:00:00+00:00,10722,10362,30.5,360,360,3.474232773595831,9
2024-01-24 02:30:00+00:00,2024-01-25 10:00:00+00:00,12390,11463,31.5,927,927,8.086888249149437,10
2024-01-24 02:30:00+00:00,2024-01-25 11:00:00+00:00,14149,12490,32.5,1659,1659,13.282626100880703,11
2024-01-24 02:30:00+00:00,2024-01-25 12:00:00+00:00,15516,12824,33.5,2692,2692,20.991890205864006,12
2024-01-24 02:30:00+00:00,2024-01-25 13:00:00+00:00,15961,13605,34.5,2356,2356,17.317162807791252,13
2024-01-24 02:30:00+00:00,2024-01-25 14:00:00+00:00,16213,13819,35.5,2394,2394,17.323974238367466,14
2024-01-24 02:30:00+00:00,2024-01-25 15:00:00+00:00,16452,13601,36.5,2851,2851,20.961693993088744,15
2024-01-24 02:30:00+00:00,2024-01-25 16:00:00+00:00,16580,14202,37.5,2378,2378,16.744120546401916,16
2024-01-24 02:30:00+00:00,2024-01-25 17:00:00+00:00,16874,14242,38.5,2632,2632,18.480550484482517,17
2024-01-24 02:30:00+00:00,2024-01-25 18:00:00+00:00,17111,14704,39.5,2407,2407,16.36969532100109,18
2024-01-24 02:30:00+00:00,2024-01-25 19:00:00+00:00,17536,14109,40.5,3427,3427,24.289460627967962,19
2024-01-24 02:30:00+00:00,2024-01-25 20:00:00+00:00,17916,14402,41.5,3514,3514,24.399388973753645,20
2024-01-24 02:30:00+00:00,2024-01-25 21:00:00+00:00,18233,14506,42.5,3727,3727,25.692816765476355,21
2024-01-24 02:30:00+00:00,2024-01-25 22:00:00+00:00,18575,14593,43.5,3982,3982,27.287055437538545,22
2024-01-24 02:30:00+00:00,2024-01-25 23:00:00+00:00,18789,14478,44.5,4311,4311,29.776212184003313,23
2024-01-24 02:30:00+00:00,2024-01-26 00:00:00+00:00,18984,14317,45.5,4667,4667,32.59761123140323,0
2024-01-24 02:30:00+00:00,2024-01-26 01:00:00+00:00,18987,14422,46.5,4565,4565,31.653030092913603,1
2024-01-24 02:30:00+00:00,2024-01-26 02:00:00+00:00,18959,14316,47.5,4643,4643,32.432243643475836,2
2024-01-23 22:30:00+00:00,2024-01-24 03:00:00+00:00,18258,13351,4.5,4907,4907,36.75380121339226,3
2024-01-23 22:30:00+00:00,2024-01-24 04:00:00+00:00,18399,13392,5.5,5007,5007,37.38799283154122,4
2024-01-23 22:30:00+00:00,2024-01-24 05:00:00+00:00,18465,13320,6.5,5145,5145,38.626126126126124,5
2024-01-23 22:30:00+00:00,2024-01-24 06:00:00+00:00,18759,13479,7.5,5280,5280,39.17204540396172,6
2024-01-23 22:30:00+00:00,2024-01-24 07:00:00+00:00,19109,14158,8.5,4951,4951,34.96962847859867,7
2024-01-23 22:30:00+00:00,2024-01-24 08:00:00+00:00,19473,14406,9.5,5067,5067,35.172844648063304,8
2024-01-23 22:30:00+00:00,2024-01-24 09:00:00+00:00,19325,14811,10.5,4514,4514,30.47734791708865,9
2024-01-23 22:30:00+00:00,2024-01-24 10:00:00+00:00,19163,14879,11.5,4284,4284,28.7922575441898,10
2024-01-23 22:30:00+00:00,2024-01-24 11:00:00+00:00,19076,14882,12.5,4194,4194,28.181696008600994,11
2024-01-23 22:30:00+00:00,2024-01-24 12:00:00+00:00,18757,14859,13.5,3898,3898,26.233259304125443,12
2024-01-23 22:30:00+00:00,2024-01-24 13:00:00+00:00,18270,14727,14.5,3543,3543,24.05785292320228,13
2024-01-23 22:30:00+00:00,2024-01-24 14:00:00+00:00,17477,14200,15.5,3277,3277,23.077464788732392,14
2024-01-23 22:30:00+00:00,2024-01-24 15:00:00+00:00,16663,14210,16.5,2453,2453,17.262491203377902,15
2024-01-23 22:30:00+00:00,2024-01-24 16:00:00+00:00,15911,13797,17.5,2114,2114,15.322171486555048,16
2024-01-23 22:30:00+00:00,2024-01-24 17:00:00+00:00,15117,12907,18.5,2210,2210,17.122491671186175,17
2024-01-23 22:30:00+00:00,2024-01-24 18:00:00+00:00,14343,12889,19.5,1454,1454,11.280937233299714,18
2024-01-23 22:30:00+00:00,2024-01-24 19:00:00+00:00,13343,11844,20.5,1499,1499,12.656197230665317,19
2024-01-23 22:30:00+00:00,2024-01-24 20:00:00+00:00,12361,11630,21.5,731,731,6.285468615649183,20
2024-01-23 22:30:00+00:00,2024-01-24 21:00:00+00:00,11189,10361,22.5,828,828,7.991506611330952,21
2024-01-23 22:30:00+00:00,2024-01-24 22:00:00+00:00,9939,9429,23.5,510,510,5.408845052497614,22
2024-01-23 22:30:00+00:00,2024-01-24 23:00:00+00:00,8833,8380,24.5,453,453,5.405727923627685,23
2024-01-23 22:30:00+00:00,2024-01-25 00:00:00+00:00,7980,7512,25.5,468,468,6.230031948881789,0
2024-01-23 22:30:00+00:00,2024-01-25 01:00:00+00:00,7253,6910,26.5,343,343,4.963820549927641,1
2024-01-23 22:30:00+00:00,2024-01-25 02:00:00+00:00,6617,6321,27.5,296,296,4.682803353899699,2
2024-01-23 22:30:00+00:00,2024-01-25 03:00:00+00:00,6234,6055,28.5,179,179,2.9562345169281588,3
2024-01-23 22:30:00+00:00,2024-01-25 04:00:00+00:00,6028,6007,29.5,21,21,0.3495921425004162,4
2024-01-23 22:30:00+00:00,2024-01-25 05:00:00+00:00,6206,6135,30.5,71,71,1.1572942135289324,5
2024-01-23 22:30:00+00:00,2024-01-25 06:00:00+00:00,6803,6573,31.5,230,230,3.499163243572189,6
2024-01-23 22:30:00+00:00,2024-01-25 07:00:00+00:00,7947,7496,32.5,451,451,6.016542155816436,7
2024-01-23 22:30:00+00:00,2024-01-25 08:00:00+00:00,9639,8529,33.5,1110,1110,13.014421385860006,8
2024-01-23 22:30:00+00:00,2024-01-25 09:00:00+00:00,11639,10362,34.5,1277,1277,12.323875699671879,9
2024-01-23 22:30:00+00:00,2024-01-25 10:00:00+00:00,12800,11463,35.5,1337,1337,11.663613364738724,10
2024-01-23 22:30:00+00:00,2024-01-25 11:00:00+00:00,14473,12490,36.5,1983,1983,15.876701361088871,11
2024-01-23 22:30:00+00:00,2024-01-25 12:00:00+00:00,15753,12824,37.5,2929,2929,22.83998752339364,12
2024-01-23 22:30:00+00:00,2024-01-25 13:00:00+00:00,16065,13605,38.5,2460,2460,18.081587651598678,13
2024-01-23 22:30:00+00:00,2024-01-25 14:00:00+00:00,16357,13819,39.5,2538,2538,18.366017801577538,14
2024-01-23 22:30:00+00:00,2024-01-25 15:00:00+00:00,16587,13601,40.5,2986,2986,21.954268068524375,15
2024-01-23 22:30:00+00:00,2024-01-25 16:00:00+00:00,16868,14202,41.5,2666,2666,18.772003943106604,16
2024-01-23 22:30:00+00:00,2024-01-25 17:00:00+00:00,17097,14242,42.5,2855,2855,20.046341805926136,17
2024-01-23 22:30:00+00:00,2024-01-25 18:00:00+00:00,17276,14704,43.5,2572,2572,17.491838955386292,18
2024-01-23 22:30:00+00:00,2024-01-25 19:00:00+00:00,17630,14109,44.5,3521,3521,24.95570203416259,19
2024-01-23 22:30:00+00:00,2024-01-25 20:00:00+00:00,17908,14402,45.5,3506,3506,24.343841133175946,20
2024-01-23 22:30:00+00:00,2024-01-25 21:00:00+00:00,18164,14506,46.5,3658,3658,25.217151523507514,21
2024-01-23 18:30:00+00:00,2024-01-23 23:00:00+00:00,18406,13784,4.5,4622,4622,33.53163087637841,23
2024-01-23 18:30:00+00:00,2024-01-24 00:00:00+00:00,18390,13888,5.5,4502,4502,32.41647465437788,0
2024-01-23 18:30:00+00:00,2024-01-24 01:00:00+00:00,18236,13913,6.5,4323,4323,31.071659598936247,1
2024-01-23 18:30:00+00:00,2024-01-24 02:00:00+00:00,18369,13586,7.5,4783,4783,35.20535845723539,2
2024-01-23 18:30:00+00:00,2024-01-24 03:00:00+00:00,18257,13351,8.5,4906,4906,36.746311137742495,3
2024-01-23 18:30:00+00:00,2024-01-24 04:00:00+00:00,18399,13392,9.5,5007,5007,37.38799283154122,4
2024-01-23 18:30:00+00:00,2024-01-24 05:00:00+00:00,18463,13320,10.5,5143,5143,38.611111111111114,5
2024-01-23 18:30:00+00:00,2024-01-24 06:00:00+00:00,18760,13479,11.5,5281,5281,39.17946435195489,6
2024-01-23 18:30:00+00:00,2024-01-24 07:00:00+00:00,19108,14158,12.5,4950,4950,34.96256533408674,7
2024-01-23 18:30:00+00:00,2024-01-24 08:00:00+00:00,19472,14406,13.5,5066,5066,35.16590309593225,8
2024-01-23 18:30:00+00:00,2024-01-24 09:00:00+00:00,19325,14811,14.5,4514,4514,30.47734791708865,9
2024-01-23 18:30:00+00:00,2024-01-24 10:00:00+00:00,19162,14879,15.5,4283,4283,28.78553666241011,10
2024-01-23 18:30:00+00:00,2024-01-24 11:00:00+00:00,19075,14882,16.5,4193,4193,28.17497648165569,11
2024-01-23 18:30:00+00:00,2024-01-24 12:00:00+00:00,18757,14859,17.5,3898,3898,26.233259304125443,12
2024-01-23 18:30:00+00:00,2024-01-24 13:00:00+00:00,18270,14727,18.5,3543,3543,24.05785292320228,13
2024-01-23 18:30:00+00:00,2024-01-24 14:00:00+00:00,17477,14200,19.5,3277,3277,23.077464788732392,14
2024-01-23 18:30:00+00:00,2024-01-24 15:00:00+00:00,16664,14210,20.5,2454,2454,17.269528501055596,15
2024-01-23 18:30:00+00:00,2024-01-24 16:00:00+00:00,15912,13797,21.5,2115,2115,15.329419439008479,16
2024-01-23 18:30:00+00:00,2024-01-24 17:00:00+00:00,15119,12907,22.5,2212,2212,17.13798713876191,17
2024-01-23 18:30:00+00:00,2024-01-24 18:00:00+00:00,14347,12889,23.5,1458,1458,11.311971448521996,18
2024-01-23 18:30:00+00:00,2024-01-24 19:00:00+00:00,13344,11844,24.5,1500,1500,12.664640324214794,19
2024-01-23 18:30:00+00:00,2024-01-24 20:00:00+00:00,12363,11630,25.5,733,733,6.302665520206363,20
2024-01-23 18:30:00+00:00,2024-01-24 21:00:00+00:00,11192,10361,26.5,831,831,8.020461345429977,21
2024-01-23 18:30:00+00:00,2024-01-24 22:00:00+00:00,9940,9429,27.5,511,511,5.419450631031922,22
2024-01-23 18:30:00+00:00,2024-01-24 23:00:00+00:00,8835,8380,28.5,455,455,5.429594272076373,23
2024-01-23 18:30:00+00:00,2024-01-25 00:00:00+00:00,7982,7512,29.5,470,470,6.256656017039404,0
2024-01-23 18:30:00+00:00,2024-01-25 01:00:00+00:00,7255,6910,30.5,345,345,4.992764109985528,1
2024-01-23 18:30:00+00:00,2024-01-25 02:00:00+00:00,6619,6321,31.5,298,298,4.7144439171017245,2
2024-01-23 18:30:00+00:00,2024-01-25 03:00:00+00:00,6236,6055,32.5,181,181,2.989265070189926,3
2024-01-23 18:30:00+00:00,2024-01-25 04:00:00+00:00,6029,6007,33.5,22,22,0.3662393873813884,4
2024-01-23 18:30:00+00:00,2024-01-25 05:00:00+00:00,6206,6135,34.5,71,71,1.1572942135289324,5
2024-01-23 18:30:00+00:00,2024-01-25 06:00:00+00:00,6797,6573,35.5,224,224,3.407880724174654,6
2024-01-23 18:30:00+00:00,2024-01-25 07:00:00+00:00,7934,7496,36.5,438,438,5.8431163287086445,7
2024-01-23 18:30:00+00:00,2024-01-25 08:00:00+00:00,9634,8529,37.5,1105,1105,12.955797866103879,8
2024-01-23 18:30:00+00:00,2024-01-25 09:00:00+00:00,11636,10362,38.5,1274,1274,12.294923759891912,9
2024-01-23 18:30:00+00:00,2024-01-25 10:00:00+00:00,12800,11463,39.5,1337,1337,11.663613364738724,10
2024-01-23 18:30:00+00:00,2024-01-25 11:00:00+00:00,14475,12490,40.5,1985,1985,15.892714171337069,11
2024-01-23 18:30:00+00:00,2024-01-25 12:00:00+00:00,15756,12824,41.5,2932,2932,22.86338116032439,12
2024-01-23 18:30:00+00:00,2024-01-25 13:00:00+00:00,16066,13605,42.5,2461,2461,18.08893789048144,13
2024-01-23 18:30:00+00:00,2024-01-25 14:00:00+00:00,16357,13819,43.5,2538,2538,18.366017801577538,14
2024-01-23 18:30:00+00:00,2024-01-25 15:00:00+00:00,16586,13601,44.5,2985,2985,21.94691566796559,15
2024-01-23 18:30:00+00:00,2024-01-25 16:00:00+00:00,16867,14202,45.5,2665,2665,18.76496268131249,16
2024-01-23 18:30:00+00:00,2024-01-25 17:00:00+00:00,17096,14242,46.5,2854,2854,20.039320320179748,17
2024-01-23 18:30:00+00:00,2024-01-25 18:00:00+00:00,17275,14704,47.5,2571,2571,17.485038084874862,18
2024-01-23 15:30:00+00:00,2024-01-23 21:00:00+00:00,18843,14506,5.5,4337,4337,29.89797325244726,21
2024-01-23 15:30:00+00:00,2024-01-23 22:00:00+00:00,18563,13779,6.5,4784,4784,34.71950068945497,22
2024-01-23 15:30:00+00:00,2024-01-23 23:00:00+00:00,18149,13784,7.5,4365,4365,31.66715031921068,23
2024-01-23 15:30:00+00:00,2024-01-24 00:00:00+00:00,18132,13888,8.5,4244,4244,30.558755760368662,0
2024-01-23 15:30:00+00:00,2024-01-24 01:00:00+00:00,17996,13913,9.5,4083,4083,29.3466542082944,1
2024-01-23 15:30:00+00:00,2024-01-24 02:00:00+00:00,18283,13586,10.5,4697,4697,34.57235389371412,2
2024-01-23 15:30:00+00:00,2024-01-24 03:00:00+00:00,18353,13351,11.5,5002,5002,37.46535840011984,3
2024-01-23 15:30:00+00:00,2024-01-24 04:00:00+00:00,18311,13392,12.5,4919,4919,36.73088410991637,4
2024-01-23 15:30:00+00:00,2024-01-24 05:00:00+00:00,18340,13320,13.5,5020,5020,37.687687687687685,5
2024-01-23 15:30:00+00:00,2024-01-24 06:00:00+00:00,18654,13479,14.5,5175,5175,38.39305586467839,6
2024-01-23 15:30:00+00:00,2024-01-24 07:00:00+00:00,19070,14158,15.5,4912,4912,34.69416584263314,7
2024-01-23 15:30:00+00:00,2024-01-24 08:00:00+00:00,19489,14406,16.5,5083,5083,35.28390948216021,8
2024-01-23 15:30:00+00:00,2024-01-24 09:00:00+00:00,19358,14811,17.5,4547,4547,30.700155289987173,9
2024-01-23 15:30:00+00:00,2024-01-24 10:00:00+00:00,19279,14879,18.5,4400,4400,29.57187983063378,10
2024-01-23 15:30:00+00:00,2024-01-24 11:00:00+00:00,19147,14882,19.5,4265,4265,28.65878242171751,11
2024-01-23 15:30:00+00:00,2024-01-24 12:00:00+00:00,18841,14859,20.5,3982,3982,26.798573255266167,12
